iso_week,origin_date,origin_is_partial_week,base_price,regime,training_mode,horizon_days,role,target_date,target_date_estimated,probability_up,threshold,prediction,forecast_log_return,forecast_return_pct,forecast_price,forecast_price_change,forecast_interval_lower,forecast_interval_upper,forecast_interval_level,point_forecast_direction,direction_price_agree,point_forecast_clipped,point_forecast_validation_eligible,actual,actual_log_return,actual_price,point_abs_error_price,point_abs_error_pct,hit,train_count,train_label_end,point_train_label_end,feature_hash,validation_eligible,evidence_n,evidence_da,evidence_balanced_da,evidence_min_recall,evidence_brier,evidence_score,eligible_for_direction,selected,selection_rank,decision_direction,decision_action,decision_status,promotion_gate_passed,primary_horizon,selected_horizons,decision_confidence_proxy,decision_forecast_price,decision_forecast_return_pct,decision_forecast_interval_lower,decision_forecast_interval_upper,decision_actual,decision_hit,image_path
2026-W12,2026-03-20,False,3710.71,transition,weekly_expanding_matured_labels,30,swing,2026-05-07,False,0.427299,0.6,DOWN,-0.002242,-0.2239,3702.4,-8.31,3463.86,3957.37,0.8,DOWN,True,False,False,1.0,0.006957,3736.62,34.22,0.9157,False,1590,2026-03-20,2026-03-20,f5cc903ce6844b37,False,104,0.509615,0.5,0.375,0.28981,0.476923,False,True,1,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.457425,3702.4,-0.2239,3463.86,3957.37,1.0,False,usdcop/directional_replay_2026_W12.png
2026-W13,2026-03-27,False,3675.81,transition,weekly_expanding_matured_labels,1,execution,2026-03-30,False,0.389051,0.55,DOWN,-0.000419,-0.0419,3674.27,-1.54,3635.8,3713.15,0.8,DOWN,True,False,False,1.0,0.000675,3678.3,4.02,0.1093,False,1623,2026-03-27,2026-03-27,783ecbdec4595223,True,104,0.528846,0.49256,0.020833,0.252859,0.40696,False,False,6,FLAT,FLAT,ABSTAIN,False,30,5|30,0.0,3669.24,-0.1788,3432.84,3921.93,1.0,,usdcop/directional_replay_2026_W13.png
2026-W13,2026-03-27,False,3675.81,transition,weekly_expanding_matured_labels,5,tactical,2026-04-07,False,0.467398,0.45,UP,-0.000976,-0.0975,3672.23,-3.58,3572.31,3774.94,0.8,DOWN,False,False,False,1.0,0.001654,3681.9,9.67,0.2626,True,1619,2026-03-27,2026-03-27,dbbaaeaae61164cb,False,104,0.461538,0.468889,0.277778,0.26289,0.435419,False,True,3,FLAT,FLAT,ABSTAIN,False,30,5|30,0.0,3669.24,-0.1788,3432.84,3921.93,1.0,,usdcop/directional_replay_2026_W13.png
2026-W13,2026-03-27,False,3675.81,transition,weekly_expanding_matured_labels,10,tactical,2026-04-14,False,0.267562,0.45,DOWN,-0.003772,-0.3765,3661.97,-13.84,3521.12,3808.46,0.8,DOWN,True,False,False,0.0,-0.023578,3590.16,71.82,2.0004,True,1614,2026-03-27,2026-03-27,ff5277be1db3a312,False,104,0.403846,0.411348,0.333333,0.269699,0.411975,False,False,5,FLAT,FLAT,ABSTAIN,False,30,5|30,0.0,3669.24,-0.1788,3432.84,3921.93,1.0,,usdcop/directional_replay_2026_W13.png
2026-W13,2026-03-27,False,3675.81,transition,weekly_expanding_matured_labels,15,tactical,2026-04-21,False,0.285617,0.45,DOWN,-0.004625,-0.4614,3658.85,-16.96,3479.83,3847.08,0.8,DOWN,True,False,False,0.0,-0.026624,3579.24,79.61,2.2243,True,1609,2026-03-27,2026-03-27,15dc7ab56cb103d2,False,104,0.432692,0.424347,0.380952,0.26858,0.432468,False,False,4,FLAT,FLAT,ABSTAIN,False,30,5|30,0.0,3669.24,-0.1788,3432.84,3921.93,1.0,,usdcop/directional_replay_2026_W13.png
2026-W13,2026-03-27,False,3675.81,transition,weekly_expanding_matured_labels,20,swing,2026-04-28,False,0.324918,0.4,DOWN,-0.004287,-0.4278,3660.09,-15.72,3461.48,3870.09,0.8,DOWN,True,False,False,0.0,-0.01938,3605.26,54.83,1.5208,True,1604,2026-03-27,2026-03-27,fe8038e81873cb0d,True,104,0.394231,0.447646,0.050847,0.312137,0.368074,False,False,7,FLAT,FLAT,ABSTAIN,False,30,5|30,0.0,3669.24,-0.1788,3432.84,3921.93,1.0,,usdcop/directional_replay_2026_W13.png
2026-W13,2026-03-27,False,3675.81,transition,weekly_expanding_matured_labels,25,swing,2026-05-06,False,0.358769,0.55,DOWN,-0.003504,-0.3498,3662.96,-12.86,3434.4,3906.72,0.8,DOWN,True,False,False,1.0,0.011336,3717.72,54.76,1.473,False,1599,2026-03-27,2026-03-27,10d56131505b0874,False,104,0.461538,0.463636,0.45,0.296441,0.467762,False,False,2,FLAT,FLAT,ABSTAIN,False,30,5|30,0.0,3669.24,-0.1788,3432.84,3921.93,1.0,,usdcop/directional_replay_2026_W13.png
2026-W13,2026-03-27,False,3675.81,transition,weekly_expanding_matured_labels,30,swing,2026-05-13,False,0.443222,0.6,DOWN,-0.001789,-0.1788,3669.24,-6.57,3432.84,3921.93,0.8,DOWN,True,False,False,1.0,0.028277,3781.24,112.0,2.9619,False,1594,2026-03-27,2026-03-27,f5cc903ce6844b37,False,104,0.509615,0.5,0.375,0.28981,0.476923,False,True,1,FLAT,FLAT,ABSTAIN,False,30,5|30,0.0,3669.24,-0.1788,3432.84,3921.93,1.0,,usdcop/directional_replay_2026_W13.png
2026-W14,2026-04-01,False,3658.43,transition,weekly_expanding_matured_labels,1,execution,2026-04-06,False,0.461683,0.55,DOWN,-0.000108,-0.0108,3658.04,-0.39,3619.74,3696.75,0.8,DOWN,True,False,False,1.0,0.005997,3680.44,22.4,0.6086,False,1626,2026-04-01,2026-04-01,783ecbdec4595223,True,104,0.519231,0.492022,0.020408,0.254335,0.404737,False,False,6,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.456442,3651.97,-0.1765,3416.68,3903.47,1.0,False,usdcop/directional_replay_2026_W14.png
2026-W14,2026-04-01,False,3658.43,transition,weekly_expanding_matured_labels,5,tactical,2026-04-10,False,0.409654,0.45,DOWN,-0.001264,-0.1263,3653.81,-4.62,3554.4,3756.0,0.8,DOWN,True,False,False,0.0,-0.003846,3644.39,9.42,0.2586,True,1622,2026-04-01,2026-04-01,dbbaaeaae61164cb,False,104,0.461538,0.468889,0.277778,0.263595,0.435419,False,True,3,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.456442,3651.97,-0.1765,3416.68,3903.47,1.0,False,usdcop/directional_replay_2026_W14.png
2026-W14,2026-04-01,False,3658.43,transition,weekly_expanding_matured_labels,10,tactical,2026-04-17,False,0.305499,0.45,DOWN,-0.003266,-0.3261,3646.5,-11.93,3506.25,3792.37,0.8,DOWN,True,False,False,0.0,-0.014844,3604.52,41.98,1.1646,True,1617,2026-04-01,2026-04-01,ff5277be1db3a312,False,104,0.403846,0.411348,0.333333,0.269939,0.411975,False,False,5,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.456442,3651.97,-0.1765,3416.68,3903.47,1.0,False,usdcop/directional_replay_2026_W14.png
2026-W14,2026-04-01,False,3658.43,transition,weekly_expanding_matured_labels,15,tactical,2026-04-24,False,0.343036,0.45,DOWN,-0.004294,-0.4285,3642.76,-15.67,3464.52,3830.16,0.8,DOWN,True,False,False,0.0,-0.027317,3559.85,82.91,2.3291,True,1612,2026-04-01,2026-04-01,15dc7ab56cb103d2,False,104,0.432692,0.424347,0.380952,0.268158,0.432468,False,False,4,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.456442,3651.97,-0.1765,3416.68,3903.47,1.0,False,usdcop/directional_replay_2026_W14.png
2026-W14,2026-04-01,False,3658.43,transition,weekly_expanding_matured_labels,20,swing,2026-05-04,False,0.349683,0.4,DOWN,-0.001857,-0.1855,3651.64,-6.79,3453.49,3861.16,0.8,DOWN,True,False,False,1.0,0.019197,3729.34,77.69,2.0833,False,1607,2026-04-01,2026-04-01,fe8038e81873cb0d,True,104,0.403846,0.456121,0.067797,0.310413,0.376777,False,False,7,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.456442,3651.97,-0.1765,3416.68,3903.47,1.0,False,usdcop/directional_replay_2026_W14.png
2026-W14,2026-04-01,False,3658.43,transition,weekly_expanding_matured_labels,25,swing,2026-05-11,False,0.349621,0.55,DOWN,-0.00337,-0.3365,3646.12,-12.31,3418.61,3888.77,0.8,DOWN,True,False,False,1.0,0.026643,3757.21,111.09,2.9567,False,1602,2026-04-01,2026-04-01,10d56131505b0874,False,104,0.461538,0.463636,0.45,0.295447,0.467762,False,False,2,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.456442,3651.97,-0.1765,3416.68,3903.47,1.0,False,usdcop/directional_replay_2026_W14.png
2026-W14,2026-04-01,False,3658.43,transition,weekly_expanding_matured_labels,30,swing,2026-05-19,False,0.457769,0.6,DOWN,-0.001767,-0.1765,3651.97,-6.46,3416.68,3903.47,0.8,DOWN,True,False,False,1.0,0.035333,3790.01,138.03,3.642,False,1597,2026-04-01,2026-04-01,f5cc903ce6844b37,False,104,0.5,0.492764,0.367347,0.29229,0.470575,False,True,1,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.456442,3651.97,-0.1765,3416.68,3903.47,1.0,False,usdcop/directional_replay_2026_W14.png
2026-W15,2026-04-10,False,3644.39,transition,weekly_expanding_matured_labels,1,execution,2026-04-13,False,0.437552,0.55,DOWN,-0.000244,-0.0244,3643.5,-0.89,3605.35,3682.05,0.8,DOWN,True,False,False,0.0,-0.014604,3591.55,51.95,1.4464,True,1631,2026-04-10,2026-04-10,783ecbdec4595223,True,104,0.519231,0.492022,0.020408,0.254553,0.404737,False,False,6,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.458652,3636.98,-0.2031,3402.66,3887.45,1.0,False,usdcop/directional_replay_2026_W15.png
2026-W15,2026-04-10,False,3644.39,transition,weekly_expanding_matured_labels,5,tactical,2026-04-17,False,0.408932,0.45,DOWN,-0.00127,-0.1269,3639.76,-4.62,3540.73,3741.56,0.8,DOWN,True,False,False,0.0,-0.010998,3604.52,35.24,0.9776,True,1627,2026-04-10,2026-04-10,dbbaaeaae61164cb,False,104,0.471154,0.478889,0.277778,0.262373,0.441342,False,True,3,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.458652,3636.98,-0.2031,3402.66,3887.45,1.0,False,usdcop/directional_replay_2026_W15.png
2026-W15,2026-04-10,False,3644.39,transition,weekly_expanding_matured_labels,10,tactical,2026-04-24,False,0.229196,0.45,DOWN,-0.003928,-0.3921,3630.1,-14.29,3490.48,3775.31,0.8,DOWN,True,False,False,0.0,-0.023471,3559.85,70.25,1.9735,True,1622,2026-04-10,2026-04-10,ff5277be1db3a312,False,104,0.403846,0.411348,0.333333,0.269477,0.411975,False,False,5,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.458652,3636.98,-0.2031,3402.66,3887.45,1.0,False,usdcop/directional_replay_2026_W15.png
2026-W15,2026-04-10,False,3644.39,transition,weekly_expanding_matured_labels,15,tactical,2026-05-04,False,0.250589,0.45,DOWN,-0.004983,-0.4971,3626.27,-18.11,3448.84,3812.83,0.8,DOWN,True,False,False,1.0,0.023043,3729.34,103.07,2.7637,False,1617,2026-04-10,2026-04-10,15dc7ab56cb103d2,False,104,0.432692,0.424347,0.380952,0.267963,0.432468,False,False,4,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.458652,3636.98,-0.2031,3402.66,3887.45,1.0,False,usdcop/directional_replay_2026_W15.png
2026-W15,2026-04-10,False,3644.39,transition,weekly_expanding_matured_labels,20,swing,2026-05-11,False,0.311384,0.4,DOWN,-0.003136,-0.3131,3632.98,-11.41,3435.84,3841.42,0.8,DOWN,True,False,False,1.0,0.030489,3757.21,124.23,3.3066,False,1612,2026-04-10,2026-04-10,fe8038e81873cb0d,True,104,0.413462,0.464595,0.084746,0.308849,0.38548,False,False,7,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.458652,3636.98,-0.2031,3402.66,3887.45,1.0,False,usdcop/directional_replay_2026_W15.png
2026-W15,2026-04-10,False,3644.39,transition,weekly_expanding_matured_labels,25,swing,2026-05-19,False,0.333846,0.55,DOWN,-0.003349,-0.3343,3632.2,-12.18,3405.56,3873.93,0.8,DOWN,True,False,False,1.0,0.03918,3790.01,157.8,4.1636,False,1607,2026-04-10,2026-04-10,10d56131505b0874,False,104,0.461538,0.463636,0.45,0.294352,0.467762,False,False,2,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.458652,3636.98,-0.2031,3402.66,3887.45,1.0,False,usdcop/directional_replay_2026_W15.png
2026-W15,2026-04-10,False,3644.39,transition,weekly_expanding_matured_labels,30,swing,2026-05-26,False,0.457607,0.6,DOWN,-0.002033,-0.2031,3636.98,-7.4,3402.66,3887.45,0.8,DOWN,True,False,False,1.0,0.008624,3675.95,38.97,1.06,False,1602,2026-04-10,2026-04-10,f5cc903ce6844b37,False,104,0.5,0.492764,0.367347,0.291073,0.470575,False,True,1,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.458652,3636.98,-0.2031,3402.66,3887.45,1.0,False,usdcop/directional_replay_2026_W15.png
2026-W16,2026-04-17,False,3604.52,transition,weekly_expanding_matured_labels,1,execution,2026-04-20,False,0.454052,0.55,DOWN,-0.000299,-0.0299,3603.45,-1.08,3565.72,3641.58,0.8,DOWN,True,False,False,0.0,-0.00899,3572.27,31.18,0.8728,True,1636,2026-04-17,2026-04-17,783ecbdec4595223,True,104,0.528846,0.49256,0.020833,0.253872,0.40696,False,False,6,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.3487,3602.58,-0.0538,3370.47,3850.68,0.0,True,usdcop/directional_replay_2026_W16.png
2026-W16,2026-04-17,False,3604.52,transition,weekly_expanding_matured_labels,5,tactical,2026-04-24,False,0.383949,0.45,DOWN,-0.001601,-0.16,3598.76,-5.77,3500.84,3699.41,0.8,DOWN,True,False,False,0.0,-0.012473,3559.85,38.91,1.0931,True,1632,2026-04-17,2026-04-17,dbbaaeaae61164cb,False,104,0.480769,0.492393,0.290909,0.259589,0.451293,False,True,3,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.3487,3602.58,-0.0538,3370.47,3850.68,0.0,True,usdcop/directional_replay_2026_W16.png
2026-W16,2026-04-17,False,3604.52,transition,weekly_expanding_matured_labels,10,tactical,2026-05-04,False,0.306508,0.45,DOWN,-0.003883,-0.3876,3590.55,-13.97,3452.45,3734.18,0.8,DOWN,True,False,False,1.0,0.034041,3729.34,138.79,3.7214,False,1627,2026-04-17,2026-04-17,ff5277be1db3a312,False,104,0.413462,0.422414,0.344828,0.264715,0.420623,False,False,5,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.3487,3602.58,-0.0538,3370.47,3850.68,0.0,True,usdcop/directional_replay_2026_W16.png
2026-W16,2026-04-17,False,3604.52,transition,weekly_expanding_matured_labels,15,tactical,2026-05-11,False,0.312233,0.45,DOWN,-0.005495,-0.548,3584.77,-19.75,3409.37,3769.19,0.8,DOWN,True,False,False,1.0,0.041487,3757.21,172.44,4.5896,False,1622,2026-04-17,2026-04-17,15dc7ab56cb103d2,False,104,0.432692,0.424347,0.380952,0.267719,0.432468,False,False,4,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.3487,3602.58,-0.0538,3370.47,3850.68,0.0,True,usdcop/directional_replay_2026_W16.png
2026-W16,2026-04-17,False,3604.52,transition,weekly_expanding_matured_labels,20,swing,2026-05-19,False,0.382938,0.4,DOWN,-0.002289,-0.2287,3596.28,-8.24,3401.14,3802.63,0.8,DOWN,True,False,False,1.0,0.050178,3790.01,193.72,5.1114,False,1617,2026-04-17,2026-04-17,fe8038e81873cb0d,True,104,0.423077,0.47307,0.101695,0.307135,0.394182,False,False,7,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.3487,3602.58,-0.0538,3370.47,3850.68,0.0,True,usdcop/directional_replay_2026_W16.png
2026-W16,2026-04-17,False,3604.52,transition,weekly_expanding_matured_labels,25,swing,2026-05-26,False,0.402583,0.55,DOWN,-0.002792,-0.2788,3594.48,-10.05,3370.19,3833.69,0.8,DOWN,True,False,False,1.0,0.019622,3675.95,81.47,2.2164,False,1612,2026-04-17,2026-04-17,10d56131505b0874,False,104,0.461538,0.463636,0.45,0.293401,0.467762,False,False,2,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.3487,3602.58,-0.0538,3370.47,3850.68,0.0,True,usdcop/directional_replay_2026_W16.png
2026-W16,2026-04-17,False,3604.52,transition,weekly_expanding_matured_labels,30,swing,2026-06-02,False,0.526571,0.6,DOWN,-0.000538,-0.0538,3602.58,-1.94,3370.47,3850.68,0.8,DOWN,True,False,False,0.0,-0.006482,3581.24,21.35,0.5961,True,1607,2026-04-17,2026-04-17,f5cc903ce6844b37,False,104,0.5,0.492764,0.367347,0.290054,0.470575,False,True,1,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.3487,3602.58,-0.0538,3370.47,3850.68,0.0,True,usdcop/directional_replay_2026_W16.png
2026-W17,2026-04-24,False,3559.85,transition,weekly_expanding_matured_labels,1,execution,2026-04-27,False,0.436472,0.55,DOWN,-0.00035,-0.035,3558.6,-1.25,3521.34,3596.25,0.8,DOWN,True,False,False,1.0,0.013446,3608.03,49.44,1.3702,False,1641,2026-04-24,2026-04-24,783ecbdec4595223,True,104,0.538462,0.493094,0.021277,0.25312,0.409185,False,False,6,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.43142,3556.32,-0.0991,3327.19,3801.22,0.0,True,usdcop/directional_replay_2026_W17.png
2026-W17,2026-04-24,False,3559.85,transition,weekly_expanding_matured_labels,5,tactical,2026-05-04,False,0.359173,0.45,DOWN,-0.001728,-0.1726,3553.7,-6.15,3457.01,3653.09,0.8,DOWN,True,False,False,1.0,0.046514,3729.34,175.64,4.7097,False,1637,2026-04-24,2026-04-24,dbbaaeaae61164cb,False,104,0.480769,0.492393,0.290909,0.259884,0.451293,False,True,3,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.43142,3556.32,-0.0991,3327.19,3801.22,0.0,True,usdcop/directional_replay_2026_W17.png
2026-W17,2026-04-24,False,3559.85,transition,weekly_expanding_matured_labels,10,tactical,2026-05-11,False,0.283918,0.45,DOWN,-0.004801,-0.4789,3542.8,-17.05,3406.53,3684.51,0.8,DOWN,True,False,False,1.0,0.05396,3757.21,214.42,5.7068,False,1632,2026-04-24,2026-04-24,ff5277be1db3a312,False,104,0.423077,0.433522,0.355932,0.260341,0.42921,False,False,5,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.43142,3556.32,-0.0991,3327.19,3801.22,0.0,True,usdcop/directional_replay_2026_W17.png
2026-W17,2026-04-24,False,3559.85,transition,weekly_expanding_matured_labels,15,tactical,2026-05-19,False,0.288175,0.45,DOWN,-0.006508,-0.6486,3536.75,-23.09,3363.71,3718.7,0.8,DOWN,True,False,False,1.0,0.062651,3790.01,253.25,6.6821,False,1627,2026-04-24,2026-04-24,15dc7ab56cb103d2,False,104,0.451923,0.442188,0.4,0.260921,0.44726,False,False,4,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.43142,3556.32,-0.0991,3327.19,3801.22,0.0,True,usdcop/directional_replay_2026_W17.png
2026-W17,2026-04-24,False,3559.85,transition,weekly_expanding_matured_labels,20,swing,2026-05-26,False,0.374321,0.4,DOWN,-0.002729,-0.2725,3550.14,-9.7,3357.5,3753.84,0.8,DOWN,True,False,False,1.0,0.032095,3675.95,125.81,3.4224,False,1622,2026-04-24,2026-04-24,fe8038e81873cb0d,True,104,0.423077,0.478788,0.116667,0.304766,0.399464,False,False,7,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.43142,3556.32,-0.0991,3327.19,3801.22,0.0,True,usdcop/directional_replay_2026_W17.png
2026-W17,2026-04-24,False,3559.85,transition,weekly_expanding_matured_labels,25,swing,2026-06-02,False,0.392968,0.55,DOWN,-0.003233,-0.3228,3548.35,-11.49,3326.95,3784.5,0.8,DOWN,True,False,False,1.0,0.005991,3581.24,32.88,0.9182,False,1617,2026-04-24,2026-04-24,10d56131505b0874,False,104,0.471154,0.473694,0.459016,0.291941,0.475512,False,False,2,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.43142,3556.32,-0.0991,3327.19,3801.22,0.0,True,usdcop/directional_replay_2026_W17.png
2026-W17,2026-04-24,False,3559.85,transition,weekly_expanding_matured_labels,30,swing,2026-06-10,False,0.518259,0.6,DOWN,-0.000992,-0.0991,3556.32,-3.53,3327.19,3801.22,0.8,DOWN,True,False,False,0.0,-0.001178,3555.66,0.66,0.0186,True,1612,2026-04-24,2026-04-24,f5cc903ce6844b37,False,104,0.509615,0.5,0.375,0.289983,0.476923,False,True,1,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.43142,3556.32,-0.0991,3327.19,3801.22,0.0,True,usdcop/directional_replay_2026_W17.png
2026-W18,2026-04-30,False,3644.23,transition,weekly_expanding_matured_labels,1,execution,2026-05-04,False,0.422593,0.55,DOWN,-0.000341,-0.0341,3642.99,-1.24,3604.84,3681.53,0.8,DOWN,True,False,False,1.0,0.023086,3729.34,86.35,2.3155,False,1645,2026-04-30,2026-04-30,783ecbdec4595223,True,104,0.538462,0.493094,0.021277,0.253914,0.409185,False,False,6,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.361195,3638.82,-0.1484,3404.38,3889.41,0.0,True,usdcop/directional_replay_2026_W18.png
2026-W18,2026-04-30,False,3644.23,transition,weekly_expanding_matured_labels,5,tactical,2026-05-08,False,0.397454,0.45,DOWN,-0.001527,-0.1525,3638.67,-5.56,3539.67,3740.44,0.8,DOWN,True,False,False,1.0,0.027348,3745.27,106.6,2.8462,False,1641,2026-04-30,2026-04-30,dbbaaeaae61164cb,False,104,0.480769,0.492393,0.290909,0.259884,0.451293,False,True,3,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.361195,3638.82,-0.1484,3404.38,3889.41,0.0,True,usdcop/directional_replay_2026_W18.png
2026-W18,2026-04-30,False,3644.23,transition,weekly_expanding_matured_labels,10,tactical,2026-05-15,False,0.361412,0.45,DOWN,-0.004284,-0.4275,3628.65,-15.58,3489.08,3773.8,0.8,DOWN,True,False,False,1.0,0.04192,3800.24,171.59,4.5153,False,1636,2026-04-30,2026-04-30,ff5277be1db3a312,False,104,0.423077,0.433522,0.355932,0.260341,0.42921,False,False,5,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.361195,3638.82,-0.1484,3404.38,3889.41,0.0,True,usdcop/directional_replay_2026_W18.png
2026-W18,2026-04-30,False,3644.23,transition,weekly_expanding_matured_labels,15,tactical,2026-05-25,False,0.285751,0.45,DOWN,-0.006598,-0.6576,3620.26,-23.97,3443.13,3806.51,0.8,DOWN,True,False,False,1.0,0.000947,3647.68,27.42,0.7517,False,1631,2026-04-30,2026-04-30,15dc7ab56cb103d2,False,104,0.451923,0.442188,0.4,0.260921,0.44726,False,False,4,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.361195,3638.82,-0.1484,3404.38,3889.41,0.0,True,usdcop/directional_replay_2026_W18.png
2026-W18,2026-04-30,False,3644.23,transition,weekly_expanding_matured_labels,20,swing,2026-06-01,False,0.377872,0.4,DOWN,-0.002833,-0.2829,3633.92,-10.31,3436.73,3842.42,0.8,DOWN,True,False,False,0.0,-0.020751,3569.39,64.53,1.808,True,1626,2026-04-30,2026-04-30,fe8038e81873cb0d,True,104,0.423077,0.484178,0.131148,0.302459,0.404516,False,False,7,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.361195,3638.82,-0.1484,3404.38,3889.41,0.0,True,usdcop/directional_replay_2026_W18.png
2026-W18,2026-04-30,False,3644.23,transition,weekly_expanding_matured_labels,25,swing,2026-06-09,False,0.389147,0.55,DOWN,-0.003633,-0.3627,3631.01,-13.22,3404.45,3872.66,0.8,DOWN,True,False,False,0.0,-0.02047,3570.39,60.62,1.6979,True,1621,2026-04-30,2026-04-30,10d56131505b0874,False,104,0.480769,0.483871,0.467742,0.288665,0.483251,False,False,2,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.361195,3638.82,-0.1484,3404.38,3889.41,0.0,True,usdcop/directional_replay_2026_W18.png
2026-W18,2026-04-30,False,3644.23,transition,weekly_expanding_matured_labels,30,swing,2026-06-17,False,0.508068,0.6,DOWN,-0.001485,-0.1484,3638.82,-5.41,3404.38,3889.41,0.8,DOWN,True,False,False,0.0,-0.055573,3447.23,191.59,5.5578,True,1616,2026-04-30,2026-04-30,f5cc903ce6844b37,False,104,0.519231,0.507279,0.382979,0.289638,0.483353,False,True,1,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,5|30,0.361195,3638.82,-0.1484,3404.38,3889.41,0.0,True,usdcop/directional_replay_2026_W18.png
2026-W19,2026-05-08,False,3745.27,transition,weekly_expanding_matured_labels,1,execution,2026-05-11,False,0.467689,0.55,DOWN,-0.000348,-0.0348,3743.96,-1.3,3704.76,3783.58,0.8,DOWN,True,False,False,1.0,0.003184,3757.21,13.25,0.3526,False,1650,2026-05-08,2026-05-08,783ecbdec4595223,True,104,0.528846,0.49256,0.020833,0.255208,0.40696,False,False,6,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,15|30,0.415825,3738.45,-0.182,3497.59,3995.9,0.0,True,usdcop/directional_replay_2026_W19.png
2026-W19,2026-05-08,False,3745.27,transition,weekly_expanding_matured_labels,5,tactical,2026-05-15,False,0.423679,0.45,DOWN,-0.001008,-0.1007,3741.49,-3.77,3639.7,3846.14,0.8,DOWN,True,False,False,1.0,0.014572,3800.24,58.75,1.5459,False,1646,2026-05-08,2026-05-08,dbbaaeaae61164cb,False,104,0.471154,0.478889,0.277778,0.262807,0.441342,False,False,4,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,15|30,0.415825,3738.45,-0.182,3497.59,3995.9,0.0,True,usdcop/directional_replay_2026_W19.png
2026-W19,2026-05-08,False,3745.27,transition,weekly_expanding_matured_labels,10,tactical,2026-05-25,False,0.440336,0.45,DOWN,-0.002226,-0.2223,3736.94,-8.33,3593.21,3886.42,0.8,DOWN,True,False,False,0.0,-0.026401,3647.68,89.26,2.447,True,1641,2026-05-08,2026-05-08,ff5277be1db3a312,False,104,0.423077,0.433522,0.355932,0.260852,0.42921,False,False,5,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,15|30,0.415825,3738.45,-0.182,3497.59,3995.9,0.0,True,usdcop/directional_replay_2026_W19.png
2026-W19,2026-05-08,False,3745.27,transition,weekly_expanding_matured_labels,15,tactical,2026-06-01,False,0.370785,0.45,DOWN,-0.004946,-0.4933,3726.79,-18.48,3544.44,3918.52,0.8,DOWN,True,False,False,0.0,-0.048099,3569.39,157.4,4.4098,True,1636,2026-05-08,2026-05-08,15dc7ab56cb103d2,False,104,0.451923,0.442188,0.4,0.261568,0.44726,False,True,3,DOWN,SHORT_USD_LONG_COP,SHADOW,False,30,15|30,0.415825,3738.45,-0.182,3497.59,3995.9,0.0,True,usdcop/directional_replay_2026_W19.png
